text;polarity
Si los D.C. no hubieran elegido a el borrachin como Presidente nada de esto hubiera pasado. Ellos fueron los que ca-ga ..ron Chile y lo siguen haciendo hasta el dia de hoy, el borrachin nunca gano la eleccion, no lo eligio el pueblo como dicen los zurdos frustrados;-1
nunca vi tanta KK junta .;-1
"""FINALIZARA EL SECRETO DE PUENTE VIEJO"" Que mala informacion le dieron al diario TVN sacara de pantalla abruptamente la serie por que solo le interesa el Rating cero respeto con el fans club y los seguidores, los cuales durante DOS ANOS hemos aguantado censuras, cortes y una nula publicidad! El canal que se hace llamar de todos es solo de unos pocos que se llaman productores y no de los chilenos. #SinPuenteViejoYoCambioCanal #SinPuenteViejoTVNseApaga #YoSigoAhoraySiemprePuenteViejo";-1
Hay que apoyar al Ministro:!! Cuanto crece Chile..! 1,75 que verguenza,!!;-1
Todavia no llega y ya estas diciendo que va a robar,antes de hablar hay que informarse;-1
SERIA IDEAL QUE SE FUERA,, CERO APORTE,,,,,,,;-1
Cuando se tiene el poder poco importan los tribunales.;-1
Este mono es eterno candidato a la presidencia de Bolivia y su campana la hace , en base a la promesa de salida al mar por territorio chileno., y le da resultado., y logra su objetivo., y nosotros calladitos soportando sus insultos y amenazas., este chimpance ya es insoportable., Deberia haber en este caso una para de carro de la Presidenta. incluso con esto subiria en las encuestas!!!!!;-1
!Hasta para insultar eres TARADO! la leche de macho hace mal para el cerebro;-1
Bielsa ya es el DT de la Seleccion Argentina.;0
la gordi que no cree en dios, nos ha traido mas pestes que el faraon ramses;-1
que asco sanders;-1
Tanto que satanizan a TRUMP como si la CLINTON fuera un angel bueno si es la mas cercana a don satanas Esta mujer nos va ha llevar al holocausto mundial y a la desaparicion de la especie humana Ambos candidatos llevan en sus frentes la marca maldita Por lo menos TRUMP busaca mas sintonia con el otro demonio PUTIN;-1
que tiene que ver que sea judio??? triste tontorron;-1
Los arabes chilenos son catolicos no musulmanes;0
Si la Fifa interviene a la AFA y ahora con este problemita ad portas..Bielsa debera imdemnizar a los italianos..y si no lo hace hasta que no solucione su problema con la justicia italiana no podra entrenar ningun equipo del mundo...puede ser segundon en los entrenamientos ..pero de ahi a entrar a un estadio donde juegue argentina no se lo permitiran;-1
fome y repetido mas encima;-1
JUA JUA LA PATAGONIA QUE NOS CEDIERON POR K-GONES EQUIVALE A 80 ISLAS MALVINAS!! JUA JUA SHILENITOS PERDEDORES!! TE SALUDA UN BICAMPEON DEL MUNDO, ALGO QUE SHILE NO CONOCE NI CONOCERA JAMAS JUA JUA;-1
GENDARMERIA ES COTO DE CAZA EXCLUSIVO DE LOS SOCIALISTA. RECUERDE QUE LA HIJA MAYOR TRABAJO?? Y SI RECIBIO HONORARIO$$$$$ . TODAS ESTAS FAMILIAS DE LOS TRABAJADORES Y EL PUEBLO Y LA IGUALDAD ...PERTENECEN AL 1% MAS RICO DE CHILE Y GANAN MAS DE $15.000.000 / MES. TODOS ABC1 , MIENTRAS QUE EL 99%: AVECE UNO COME.;-1
"Entonces, la Geisha chilena no tiene alergia alguna...si sigue chupando ""dedos""";1
porque dejo de sonar pero seguia corriendo igual hasta que se volco..... las multas son tan bajas que estas empresas prefieren pagarlas y siguen operando exactamente igual, donde esta el Gobierno, Ministerio de Transporte, peguense la alcachofa que somos nosotros que los elegimos, es el pueblo y somos nosotros que con nuestros impuestos excesivos que les pagamos los sueldos, hagan su trabajo y menos oficina...... EL PUEBLO ES HORA QUE HABLE, HASTA CUANDO CALLAMOS, debemos levantar la voz;-1
Obvio que hay preocupacion todavia no arreglan la renovacion de los arbitros;-1
"ahora la frase favorita en el mundo deportivo, ""ordenar la casa"" y en la politica is ""yo no sabia nada"" porque no ordenaron la casa 2 o 3 o 4 anos atras";-1
SI CAPITAN LO PRIMERO ES QUE TE VAYAS...Y TMB PAREDES..VALDES Y TODOS LOS DINOSAURIOS;-1
Y los Chilenos somos tan inclusivos que un partido politico de extrema derecha (UDI) tiene como presidente y Senador a un asiduo visitante y amigo personal de Paul Scheffer..un tal Hernan Larrain y aun complise de asesinatos en dictadura como la Caravana de la muerte como presidente del Servel, a JUan E. Cheire. Realmente Chile es una m.ierda..;-1
Gracias chile querido porq fueste capaz de parir otro ROBIN HOOD.Este caballero ingles le ROBABA la plata a los RICOS para mejorar a los pobres.Ivan Fuentes el ROBIN HOOD chileno uso la plata de los pesqueros ricos para desmejorarlos y mejorar a los pobres pesqueros artesanales.?como lo hizo?cambio los porcentajes de participacion en las cuotas.En el congrio la participacion era 20 a80% en favor de los PODEROSOS y gracias al neque del robin hood chileno es q logro cambiar los porcentajes a 50 y;1
Entregate tu a la Justicia, fariseo que andas siempre pontificando...;-1
Este pajaron de Diputado, se metio en el sistema corrupto de los politicos con anos de circo, NADIE que entre en politica tiene las manos limpias, TODOS unos corruptos, ABSOLUTAMENTE TODOS UNAS MISERABLES RATAS. Algunas nacen y otros se hacen, pero todos al final se convierten en unos vulgares cafiches del pais.;-1
LA GRASITA FELIZ ES PAGAR PARA INTOXICAR NINOS !!!!!!!!!!!!;1
@FalabellaAyuda @Falabella_Chile su página web tiene problemas al seleccionar el producto para retiro en tienda no me da la opción del lugar;-1
OYE TONTON CUANTO TE PAGAN EN EL GOBIERNO, ESTA LLENO DE CHILENOS SIN PEGA Y TU HACIENDO PERFILES FALSOS EN TODOS LOS FOROS PARA DESPARRAMAR ESA IDEOLOGIA NEFASTA Y FRACASADA.. ESPEREMOS QUE LA DC SE PONGA LOS PANTALONES CON LA ANTIGUA CONCERTACION Y ELIMINE A TODOS ESTOS NEO PROGRESISTAS AL PEO.;-1
una vez llegué del parque con alto olor a porro y mamá me dijo lucía q es ese olor y le dije es q fui a falabella a probarme perfumes juass;1
Sigamos el ejemplo de la Sra. Myriam Olate de Andrade, con 5 palitos los pobres ancianitos jubilados se podrian comprar hasta los remedios.........Necesitamos un parlamentario, honesto y fuera todos los anacronicos de la NM upelientos,empezando por sacar al mas grande corrupto de Andrade.;-1
Lechuzas rcdsm que hacen aca comentando cosas de papa , larguense a la seccion pollera azul!;-1
pobre enfermito a sufrido tantas perdidas por culpa de nosotros que no puede despegarse de las noticias que ocurren en nuestro pais...CHILE ES LA CULPA DE TUS AMARGURAS...;-1
Creo que no tienen tiempo para sentir verguenza, estan demasiados ocupados robando lo que pueden.;-1
¿Buscas trabajo? McDonald's ofrece 3.000 nuevos empleos https://t.co/prsN0SgYze;1
RT @ASEPRHU: 109 nobeles acusan a Greenpeace de “crimen contra la humanidad” por los transgénicos https://t.co/GaehL7FM1X vía @el_pais;0
YO LE OFREZCO ESTUDIOS GRATIS A TODOS LOS ALUMNOS DE CHILE, BASICA, MEDIA Y SUPERIOR, PERO CON PLAZO EN 100 ANOS MASSSSS;1
Despilfarro de tiempo y dinero del gobierno mientras se mueren los ninos del Sename.;-1
Puerto Rico regala más de $519 millones a semilleras multinacionales como Monsanto. https://t.co/JL6oBq4qkE https://t.co/w5UJdUylom;0
RT @T13: Patricio Santamaría insiste en que Juan Emilio Cheyre reconsidere su renuncia al Servel https://t.co/DdjlN20Kug https://t.co/E7vDg…;0
@ibenavidesf Hola Iván, para solicitar una copia puedes ingresar aquí https://t.co/xTBuzl11d0 o acercarte directo a tienda.;1
Pokémon Go pode ter parceria com McDonald's. https://t.co/8OQRTy3AMI https://t.co/b2xP34oXjF;1
@Falabella_Chile Cómo es posible tener un centro de cajas xon 5 CAJAS Y 1 SOLA DE ELLAS OPERATIVA?;-1
Que manera de perder la vida con la Jornada Escolar Completa, Ricardo Lagos nos quitó la juventú.;-1
¿Tienes algún McDonald's cerca? Podría convertirse en una parada interesante... https://t.co/hNGZJKyS6B #almeria https://t.co/i1PHVZXald;0
@ConElMazoDando La oposición es como la semilla trangenica de monsanto donde llegan acaban con todo lo bueno. #PaLaCalleXLaPatria;-1
@Banco_Falabella hola!!!! Un cajero de Banco Estado no me dispensó el dinero que giré y me dicen que mi banco debe resolver el tema.;0
COMO DICEN QUE HAY DEMOCRACIA?HAGO UN COMENTARIO SIN OFENDER A NADIE,Y LA TERCERA,LO CENSURA?VAYA DEMOCRACIA QUE HAY EN CHILE!!!!!;-1
"Doug Tompkins ; Ha protegido mas tierra que cualquier otro individuo privado en la historia de la humanidadLo pisotearon, lo ningunearon , nunca le quisieron dar la nacionalidad chilena hasta que fallecio, la campana contra este gringo era feroz, que los judios, que Chile partido en dos, que el agua, malditos KSM , pura ignorancia ....y tal cual Fidel Castro ; La historia lo absolvio.GRANDE DOUG!!!!!!";1
Toma cianuro comunacho pagado...Millones aplaudiran...!;-1
El unico q si se recibio fue el borrachin de Allende.El papel aguanta muchas mentiras hasta s se pilla a los mentirosos;-1
QUE INDIO MAS BRUTO ESTE URQUIZA CON TODOS SUS DATOS EXPUESTOS EN GOOGLE SU FACEBOOK TOTALMENTE DESPROTEGIDO SU PC CON UN ANTIVIRUS QUE VALE HONGO ......Y TIENE LA DESFACHATEZ DE ENTRAR EN DIARIOS CHILENOS A DENIGRAR A NUESTRO PAIS NUESTRA SELECCION Y PERSONAS EN GENERAL ,,BUSQUENLO EN EL FACEBOOK VEAN SUS FOTOS ( NO APTO PARA CARDIACOS ) Y SE ENTERARAN QUE CLASE DE BICHARRACO ES ESTE URQUIZA;-1
COMO PALOMAS URQUIZA..SEGUII MAMAMNDOLA;-1
INDIO CEBOLLITA ,, MORIRAS SEGUNDON , LA MALA SUERTE TUYA NO SER CHILENO ,;-1
Para el que le alcanza para Mcdonalds, le alcanza para bastante mas que eso....;0
AMBAS OPINIONES SON MUY CIERTAS;0
"Una cosa es vigilar que los alimentos vendidos en los restaurantes sean lo que efectivamente dicen ser; y otra es salir a prohibir ciertos productos porque hay persones que son incapaces de decidir por si solos que comer. La solucion no es la prohibicion, sino la educacion.";0
Chile toma nota. Asi hablan los paises fuertes y con c.o.j.o.n.e.s: ni acepta ni reconoce el fallo. Asi de simple.;1
la disputa ... se ha prolongado por siglos??? acaso debe decir anos?Y q hara China o mas bien quien la obligara a cumplir lo firmado?NadieNadie quiere meterse con China ni militar ni economicamente a menos q quiera q el mundo entero pague un alto precio. China se ha vuelto la fabrica mundial y la mayor compradora de materias primasComo decian en la crisis subprime... demasiado grande para caer;0
Compadre ud que esta al lado de Lanaro.. que le paso? si el hombron no era tan malo. pera actualmente la K.go no tiene piqueno marca, entrega mal el balon, rechaza mal, las tiene todas Deberian haber dejado a Sierralta y a este a palestino.. es deesperar que no se haya ACHANCHADO como muchos que llegan como estrellas y aca se apagan. Ultimo caso Medel la figura de ohiggins y en la UC que paso??. Este es el grave problema en esta institucion.;-1
... y la U de Bergaccece???!!!!!!!!!!!;0
Este desgobierno lo unico que que hacer es RENUNCIAR......No da para mas.....Es una ineptitud imparable...;-1
Estamos llegando al fin del gobierno de esta inepta farsante, junto a sus 5 mil ladrones.No llegan a fin de este ano, les aseguro.;-1
El problema es simple, se quieren realizar cambios, pero no se sabe exactamente cuales, tampoco se sabe como ni cuando hacerlo. Ni Confucio estaba tan confundido. La izquierda tiene bien ganada una pataa en la r hace rato, pesimo desempeno, salvo en robos que lo han hecho excelente. Lo mejor que puede hacer es RENUNCIAR, por su bien y el de Chile, sea patriota, VAYASE.;-1
Y porque no llevamos tambien un registro publico de todos los sinverguenzas del estado? O es mucha pega? Son demasiados.;-1
Toda la razon. Permitir buses de dos pisos circulando a mas de 50 Km por hora es CRIMINAL. Permitirlo es lavarse las manos con sangre senor ministro de transportes.;-1
y a Siria no ira? a despedirse de sus mercenarios al-nusra (aka white helmets);-1
"Es sabido que la ""u"" utiliza todos los medios a su alcance para debilitar a Colo-Colo...lo que no puede en la cancha, como honestamente debiera ser, lo trata de hacer por secretaria y utilizando todo su poder economico (lease:Falabella, Sodimac, Megavision, etc.) e infiltrandose en la directiva de B&N....lanza lo de Beausejour como volador de luces, crea problemas al interior del cacique, desconcentra al jugador y crea odio artificial entre las hinchadas...";0
He leido comentarios tan imbeciles, donde dice q es hincha madre aparte es parte de los 9 jugadores de la seleccion q son formados en la franja, pobre carlitos mongol heller gastara todo el dinero del mundo para q el dt chanta q gano el titulo por internet pueda armar un equipo juegue bien pero eso no sucedera no tiene idea;-1
Que irresponsabilidad!,todos los desastres en el planeta,estan hecho en su base por la ambicion y ejecutado por el poder politico de cada pais.Los politicos son un parasito,lacra,para cada pais,y para todo el planeta!;-1
Es lamentable la situacion en Brasil, entendamos que a pesar de todos los esfuerzos que han hecho recientemente, desde que decidieron organizar los juegos olimpicos, no han logrado resolver el gran problema. OJALA Chile, que le da el mismo tratamiento a sus costas, echando al mar toneladas de aguas contaminadas y servidas diariamente, aprendan la leccion. No solo por lo que paso en el Sur, sino tambien de lo que viene pasando en el Norte, donde las aguas servidas sin tratamiento van al mar.;-1
?Y vos que te creis, con esa cara de w.eon, mas encima?;-1
muy triste mi pais...verguenza!! disculpen a todos que vayan a estos juegos, para competir o para asistirlos...;-1
Perder algo para ganar otra cosa se llama sacrificio, y no es un espanto, es algo hermoso, la mayor muestra amor.;1
CALLATE CONCH.ETUMADRE;-1
"""Destacados speakers""La levantacion de raja del redactor es increible. Tan dificil era escribir ""exponentes"" o ""ponentes""?";-1
Acuerdate que tienes que limpiarle el auto a las 4;0
AHI MISMO ESTE PUTO SE VUELVE NARCO EH !!!....CAPAZ QUE LE MANDE AL COLORADO LIBERMAN COCAINA MARCA MARADONA PARA QUE LA VENDA EN UN COMBO JUNTO CON LOS RELOJES.;-1
Entonces, habra que cobrarles el espectro radioelectrico que el Estado de Chile les entrega gratis. Asi de simple, no hay que mendigar lo que es del estado;0
Que bien, no se le puede obligar a una empresa que mantenga en la parrilla canales que nada aportan, es poner a la balanza entre esa basura y la BBC , no creo cueste mucho decidir .............;1
?acaso las nuevas senales representan un cambio positivo?;0
esto es, guardando las proporciones, como cuando se cierra un teatro: si la gente no va no es rentable y no se puede mantener. En este caso las senales no tenian la cantidad de publico necesario, me da lata por artv que era una gran canal, aunque no lo veia siempre. Zona Latina y viax habian perdido su foco. Si a la gente no le gusta el cambio puede cambiarse de cableoperador (opciones siempre hay) y hoy en dia poca gente se sienta frente a la tele;0
TERRIBLE !!!!!!!!!!;-1
CUANTO DINERO HABRA QUEDADO ENREDADO EN MANOS POLITICAS EN LAS LICITACIONES.......SOLO FALTA QUE LA SRA ALLENDE QUE ENTREGO PLATAS FISCALES A FALSOS EXONERADOS SALGA PRESIDENTA DE LA REPUBLICA .....PARA COMPLETAR EL CUADRO DE DESTRUCCION DE MI PAIS POR EL QUE HEMOS LUCHADO TODOS LOS CHILENOS......POR FAVOR SALGAMOS A LAS CALLES Y ECHEMOS A TODOS ESTOS POLITICOS CORRUPTOS QUE ESTAN SAQUEANDO A CHILE......SAQUEMOSLOS YAAAAAAA ....;-1
Esa flacucha fome es nefasta! Huesuda histerica. Lo que hizo fue la letra de la cancioncita, que vale hongo y no puede ser mas ramplona. Lo bueno de la cancion es la musica, clasica de Calvin Harris, excelente, y la voz de Rihanna.;-1
No seas idiota.;-1
"Me parece que estos en realidad son tres supercomputadores (clusters), todos rankeados dentro de los 500 mas poderosos del mundo; de ahi el elevado consumo energetico. Es decir es un cluster de clusters, un cluster o dos se pueden apagar y funcionar con un solo cluster. Lo mas parecido en Chile es el super computador de la Universidad de Chile pero que no esta rankeado dentro de lo top 500.";0
ejemplos de esta mala planificacion los hay en cantidades en todo America latina, lamentable.;-1
Los tienen, pero los malgastan en tonteras como el ataque / defensa de la Dilma, el cohecho, la malversacion de fondos y una carga social parasitaria impresionante.;-1
ASI VA A SER LA CAMISETA DE JADUE;0
El valiente soldado que se saco los calzoncillos largos para darselos a un pelao en Antuco, el del Nunca mas, el que entrego una guagua a unas monjas, ahora dice que ha buscado la reconciliacion nacional, bien pues, entregue todos los antecedentes y listo, asi se construye futuro y se hace justicia con el pasado, no se haga el olvidadizo si hasta su superior lo inculpa;0
raro, veo las informaciones belgas y la television francesa y no dicen nada de eso.;-1
Un pequeno recuadro en una impresion digital referente a Carolina Toha, a un pobre G I L como Ivan Fuentes(jamas voy avalar su conducta) le dedican un programa entero, en horario PRIME............MIENTRAS NO SEAS CERCANO A LA GORDI, las penas del infierno, pero a los cercanos con ALGODONES;-1
solo paso a reirme de los flaites como tu. Lo tuyo si que es una porqueria, mira Mosa, y al delincuente Paredes, Pajarito y Rios. Y ademas, sin DT, jajaja. Chao cuma;-1
w.n' chupamedia de mosa,...paredes ataca,.paredes sientese , paredes corra,..paredes haga chipi',..paredes pongase falda,..y sigase afinando las cejas,..te keris comparar con un bicampeon de copa en la seleccion,..hasta luego,..;-1
If you want to be financially stable. Learn how to trade. Search the website Superior Trading System.;0
Lidl se compromete con la comercialización de alimentos libres de transgénicos: Lidl anunció que este mes emp... https://t.co/kI3C0gqObW;1
#MÉXICO #Ecocidio #Monsanto destruye 253 mil hectáreas del #Ecosistema #Mexicano con semillas #transgénicas. https://t.co/9jQpvi4zcl;-1
Denuncian irregularidades en consulta a indígenas mayas sobre siembra de transgénicos https://t.co/rPMQUWgXZy https://t.co/DOpmM8XGgJ;-1
RT @jiwitmanuel: Soltarán mosquitos transgénicos contra Zika en Islas Caimán https://t.co/i8iHLriuER;0
#NutrividaesSalud EVITA LOS ALIMENTOS TRANSGENICOS O GENETICAMENTE MODIFICADOS. https://t.co/9yHQ1j5DRo;0
#MITOSTRANSGÉNICOS: 9 ARGUMENTOS ERRÓNEAMENTE USADOS CONTRA LOS CULTIVOS TRANSGÉNICOS https://t.co/wacjEsYy0q https://t.co/xf7vzDMzky;0
VIDEO: Estas mujeres no quedaron satisfechas con el servicio de McDonald’s e iniciaron una guerra de comida https://t.co/7bM75x1Z6l;0
La #Fiesta Ideal, la tenemos en McDonald´s ven a nuestros restaurantes y confírmalo con el equipo de anfitrionas! https://t.co/sI3lrC0aau;1
Las ganas que tengo de gastar la GiftCard de Falabella ahora.;1
#negocios Bayer aumenta su oferta por Monsanto hasta 125 dólares por acción: El grupo... https://t.co/D7QyiixXcA https://t.co/j3ZcgctIzR;0
#Noticias #Bayer eleva oferta para adquirir a #Monsanto #Mundo https://t.co/fpWACSx88z https://t.co/anvmSxlaId;1
@Banco_Falabella dos ejecutivos atendiendo en Copiapó (colipí) y sólo conversando de la vida #niunrespeto https://t.co/CE1xwbeDIi;-1
Bayer quiere a Monsanto. Se pone muy interesante el nuevo panorama para los transgénicos https://t.co/LeAiKoIomc;0
RT @Cartrufo: Gracias Tabaré por velar x nuestra salud!! NO TE OLVIDES DEL AGUA DE OSE... cancerígena. .. de MONSANTO... transgenicos=bacte…;-1
"FALABELLA =&gt; Busca PERSONAL para CALL CENTER - Salario: $2.500.000 (!) - SIN EXPERIENCIA https://t.co/IXexxOiqDL";0
@Falabella_co por favor no me vayan a robar. llevan un mes cambiando unos zapatos. Dejen de abusar. Compré por web y he ido 6 veces a tienda;-1
Ronald McDonald nos visita MAÑANA para tomarse una selfie con todos los pequeños ¡Te Esperamos! @McDonaldsVen https://t.co/mxwmp3EpjR;1
"Tragedia en Francia: Presidenta Michelle Bachelet repudió el ataque ocurrido en Niza -&gt; https://t.co/mMOvl567wh";0
RT @bj_super: El mismo antes y después de nacer , la diferencia es un estado de desarrollo. No discrimines y los mates en aborto. https://t…;0
donacion??? fideicomiso querran decir ilusos;-1
Mientras pedia que por quinta vez desenterraran los huesitos de su padre para poder obtener votos en las elecciones, con la otra mano golpeaba las puertas del yerno de Pinochet para que le financiara la campana. El cinismo e hipocrecia de esta manga de izquierdistas no tienen limites.;-1
tarado , chupa sebo detectado.;-1
me recuerda mis tiempos de rugby.CRXZAVALPO;1
"A Beasusjour le dijeron que era ""intelectual"" y tenia opinion propia y se la creyo...muy mal sus declaraciones, se olvida que el es un empleado del club...no importa quien sea el Presidente de B&N, pero ellos le pagan el sueldo y un contrato de trabajo en Chile implica subordinacion y dependencia.....";-1
Con tus crimenes y cobarde colaboracion con la dictadura del Analfabestia ya enlodaste y kaghaste la institucion, milico bruto. Renuncia de una vez si es que te queda un apice de decencia (lo dudo). ?Quien fue el im.becil que te dijo que tu presencia es decisiva, patan de poca monta?;-1
Chuuuuuuuuuuu en este hermoso pais al parecer existe el puro partido comunacho. A leerrrrrrrrrr mas, a informarse mas.;-1
Que comentario mas polarizado, es-tu-pido y w-eon--;-1
POR FAVOR LOS 2 NO ESTAN CAPACITADOS PARA MANEJAR UN PAIS , LATINOAMERICA ESTAN DEFICIENTE QUE LOS NARCOTRAFICANTES LIDERAN, LOS EX GUERRILLEROS LIDERAN , LOS ASALTANTES DE BANCOS LIDERAN EL BANDIDO LIDERA PERO LA GENTE DECENTE PARECE CONDENADA A PAGAR CUENTAS Y TODOS LAS CONSECUENCIAS DE ESTOS MATONES O LIDERES.DA PENA UN PAIS QUE ESTE SUMIDO EN ESTO , ESPEREMOS QUE ALGUNA VEZ NICARAGUA VOTE POR GENTE MAS DE BIEN QUE ESTOS 2 TIPOS QUE NO TIENEN MERITO DE NADA;-1
Nadie lo puede hacer peor que la NM, eso seguro.;-1
Al igual que Eduardo Villegas tu tambien tienes perdido el foco por tu fanatismo miope y anejo.Ni siquiera entiendes lo que lees, no hablo de complacencia, sino que apuntar tu odio a un lado de la balanza solo para ''empatar'' con el otro es fanatismo.Expresar la ''furia'' se lo dejamos a los simios, la sociedad necesita individuos pensantes que puedan entender que el problema es el sistema en conjunto, no solo un sector. Fanaticos tanto politicos como religiosos son una lacra para el pais.;-1
Isabel Allende nuestra proxima presidenta.;1
Excelente noticia,;1
"?Los cumas se estan ""revelando""? Huele a estilo comunista, pues ellos y sus prostitutos sociolistos estan acostumbrados a hacer las cosas fuera de la Ley y orden. Para esos delincuentes solo es Ley lo que ellos inventan en sus tenebrosas habitaciones del infierno. Nada de raro que las bestias salvajes se enreden en peleas brutales entre ellos, pero por favor, dejen tranquilo nuestro Pais, y vayan a meterse a sus oscuras cuevas para siempre.";-1
marycon cobarde;-1
Todos los meses las A.F:P recaudan 500 mil millones de pesos y todos los meses pagan 200 mil millones de pesos en pensiones. Algo no funciona bien , 300 mil millones se van a pagos de comisiones y aseguradoras . El sistema de pensiones es una bolsa de gatos.;-1
pero tampoco que existe ?o si?;0
alguien que le avise al caballero que contraloria hoy pesa menos que paquete de cabritas y que sus fallos la concerta/nueva mayoria se pasa sus fallos por ahi mismo;-1
en la edad media se les cortaba la cabeza a los usureros y a los que lo defendian...;-1
Supongo que pensai lo mismo de Pizarro, pobre y triste cag*n...;-1
Este senor esta loco, desquiciado, desubicado o , trastornado. O todas las anteriores.;-1
No se que pretendera Paredes, de seguro quiere asegurar un par de anos mas jugando o pretendiendo jugar a la pelota (De lauchero lo hace bien) porque ya otros equipos no lo quieren, quizas no quiere engrosar el listado de futbolistas que lamentablemente estan cesantes.;-1
"no te agas problemas con los chilotes che. de aqui a 100.years argentina compeon de la copa centenario solo que bos no llegas asta esa copa y no vives asta esa fecha;;;pelotudo;;;";-1
Es hora de ponerlos la pilas todo lo ciudadanos comunes, no debemos votar mas por estos corruptos, dejarlos a todos fuera. De nosotros depende quitarle la tetita lechera, no votemos mas por estos sinverguenzas, corruptos y cara de raja . No a las Urnas;-1
"Hector Olate, funcionario de Gendarmeria desde 1990, hermano de Myriam Olate (la del jubilazo de $5.240.000.- mensuales), esposa del diputado Andrade (el de los ""papers"" falsos por $24 millones para Gendarmeria), defraudo a Gendarmeria desde el primer dia en su cargo de Jefe de Adquisiciones (un de-lin-cuente a cargo de las compras) fue ""castigado"" en 1998 por fraude, pero fue protegido por los jerarcas PS, y siguio robando hasta 2006 hasta que Contraloria lo echo";-1
ME RIO Y VOMITO EN TU CARA CERRA EL ORTO;-1
JUA JUA JUA ATENCION BORRACHO ANDA SUELTO TENGAN CUIDADO;-1
No olvides que eres descendiente del soldado chileno de la Guerra del Pacifico, te guste o no!!!;0
ni tanto, aun no pueden competir en las consolas de ultima generacion, sony y microsoft tienen el control del mercado... por lo menos le pegaron el palo en esta pasadita;-1
DAR UN PASO AL COSTADO, TAMBIEN CORRE PARA ANDRADE?;-1
PASARAN A LA JUSTICIA SIEMPRE Y CUANDO SEAN GOLPISTAS DE DERECHA ...PERO SI SON DE IZQUIERDA .....SE LEBUSCARAN LAS5 PATAS AL GATO PARA QUE NO SEAN AJUSTICIADOS .....SIEN ALGUN MOMENTO LAOPORTUNIDAD SE PRESENTA PARA UN GOLPEDE ESTADO ...LOSMILITARES LO HARAN IGUAL ....PERO ,MUUUUUUY DIFERENTE A COMO LO HIZP EL TATA QUE PECO DE INGENUO ,.....!!;-1
Sangre azul? Nones, roja como la de todos nosotros. Es un mono, como todos nosotros. Paris, 1789. San Petersburgo, 1917.;0
Lotito, hijo de pu#$ redomado!!! entende de una vez, Bielsa no quiere dirigir tu equipucho de segunda linea en Italia, lo que el quiere es revancha en su seleccion argentina, no podes comparar entre uno y otro equipo, por favor!!!, el quiere ser campeon del mundo, dejalo en paz, tenemos a los mejores jugadores del orbe y vos queres matarnos la ilusion, dejate de joder aprendiz de facista!!!.;-1
"Increible....!!!!!! Estos argentinos todavia no entienden que los contratos son para cumplirlos.....Se portan como "" prima donnas "" El Sampaoli alegaba que lo tenian secuestrado y todo por que no queria pagar la clausula del contrato si renunciaba....A donde vamos a parar....dejame de joder.....En todas partes si firmas un contrato es que estas de acuerdo y hay que cumplirlo.....Seamos serios alguna vez.....";-1
"Asi es Chile : ""le van a tirar una platita debajo de la mesa al Fiscal y terminado el incidente""";0
ciosos q decidieron parar de producir para q el pais no crezca y sueltos de cuerpo usando su prensa le echan la culpa al gobierno.El gobierno no es dueno de empresas y si las empresas privadas producian 100 y el pais crecia hoy producen 40 y el pais no crece la responsabilidad es de ellos y no del gobierno.En alemania,francia,canada,finlandia y muchos paises los empresarios tributan sobre el 35% y nadie grita q esos paises son rojos pero dan salud,educacion gratis y buenas pensiones a sus jubila;-1
"Esto no es nuevo... a estas bestias que dicen tener ""otros ideales"" y que levantan las armas para imponer el miedo y su ""lucha armada"" siempre ha habido solo una forma de enfrentarlos y esta es: IR A BUSCARLOS Y MATARLOS COMO RATAS; pero como la historia no es nueva, si lo hacen ahora en 20 anos mas se hablara de que malvadas y fascistas coaliciones politico/militares fueron a matar ""inocentes jovenes idealistas y blancas palomas"" a sus casas.";-1
todo por la espalda....y la prensa en silencio..cuando son otros los que actuan de esta forma, los denigran hasta mas no poder....que objetividad verdad sres periodistas......;-1
#informecomercial gratis #pymes | Bayer eleva su oferta por Monsanto hasta los 64.000 millones de dólares;0
o sea que el drogadicto flaite de Mosa negociaba con Guede a espaldas de Sierra? jajaja, ultimo de ordinario, bueno, a la altura de un colocolino pulguiento promedio;-1
La campaña ‘Crimen contra la humanidad’ contra @greenpeace_esp, en manos del lobby pro-transgénicos https://t.co/VYIPqaUR3V;-1
Necesito una cajita feliz de McDonald;0
@martiiafonso ¿Entonces que no nazca nadie para que no vean la mierda de mundo en que vivimos, no? Qué tendrá que ver el aborto con eso.;-1
""" @Mknews_es McDonald’s podría ser el primer patrocinador de Pokémon Go https://t.co/tca6nHFYIi https://t.co/RPQcwOAlAd";0
RT @MLMexico: Escucha o descarga el episodio RadioBarraLibre – PANazis, Aborto – 2014-07-02 en https://t.co/yFM3UsOcrK;0
'Chatbots': inteligencia artificial a nuestro servicio. https://t.co/ZRbd0puUbG;1
A la carcel con esos delincuentes mal llamados estudiantes;-1
Bayer insiste por Monsanto pero su oferta aún no convence al mercado https://t.co/MBn9I6neym vía @WSJamericas;0
McDonald’s podría ser la primera marca en patrocinar a Pokémon Go https://t.co/DgsJng9ZXc;0
the witcher 3 #4 | PC | UN ABORTO MUY RARO | gameplay Español: https://t.co/VtO0PtkT2B vía @YouTube;0
RT @oruejuani: El Comité de DD HH de ONU pidió a la Argentina descriminalizar el aborto en todos los casos;0
